Epoch Number, Total Squared Error, 
674, 0.145382, 
675, 0.145374, 
676, 0.145366, 
677, 0.145359, 
678, 0.145351, 
679, 0.145343, 
680, 0.145335, 
681, 0.145327, 
682, 0.145319, 
683, 0.145312, 
684, 0.145304, 
685, 0.145296, 
686, 0.145288, 
687, 0.145280, 
688, 0.145273, 
689, 0.145265, 
690, 0.145257, 
691, 0.145249, 
692, 0.145241, 
693, 0.145234, 
694, 0.145226, 
695, 0.145218, 
696, 0.145210, 
697, 0.145203, 
698, 0.145195, 
699, 0.145187, 
700, 0.145179, 
701, 0.145171, 
702, 0.145164, 
703, 0.145156, 
704, 0.145148, 
705, 0.145140, 
706, 0.145132, 
707, 0.145125, 
708, 0.145117, 
709, 0.145109, 
710, 0.145101, 
711, 0.145093, 
712, 0.145086, 
713, 0.145078, 
714, 0.145070, 
715, 0.145062, 
716, 0.145054, 
717, 0.145047, 
718, 0.145039, 
719, 0.145031, 
720, 0.145023, 
721, 0.145015, 
722, 0.145008, 
723, 0.145000, 
724, 0.144992, 
725, 0.144984, 
726, 0.144976, 
727, 0.144968, 
728, 0.144961, 
729, 0.144953, 
730, 0.144945, 
731, 0.144937, 
732, 0.144929, 
733, 0.144922, 
734, 0.144914, 
735, 0.144906, 
736, 0.144898, 
737, 0.144890, 
738, 0.144882, 
739, 0.144875, 
740, 0.144867, 
741, 0.144859, 
742, 0.144851, 
743, 0.144843, 
744, 0.144836, 
745, 0.144828, 
746, 0.144820, 
747, 0.144812, 
748, 0.144804, 
749, 0.144797, 
750, 0.144789, 
751, 0.144781, 
752, 0.144773, 
753, 0.144765, 
754, 0.144758, 
755, 0.144750, 
756, 0.144742, 
757, 0.144734, 
758, 0.144727, 
759, 0.144719, 
760, 0.144711, 
761, 0.144704, 
762, 0.144696, 
763, 0.144688, 
764, 0.144680, 
765, 0.144673, 
766, 0.144665, 
767, 0.144658, 
768, 0.144650, 
769, 0.144642, 
770, 0.144635, 
771, 0.144627, 
772, 0.144620, 
773, 0.144612, 
774, 0.144604, 
775, 0.144597, 
776, 0.144589, 
777, 0.144582, 
778, 0.144574, 
779, 0.144567, 
780, 0.144559, 
781, 0.144552, 
782, 0.144545, 
783, 0.144537, 
784, 0.144530, 
785, 0.144523, 
786, 0.144515, 
787, 0.144508, 
788, 0.144501, 
789, 0.144493, 
790, 0.144486, 
791, 0.144479, 
792, 0.144472, 
793, 0.144464, 
794, 0.144457, 
795, 0.144450, 
796, 0.144443, 
797, 0.144436, 
798, 0.144429, 
799, 0.144422, 
800, 0.144415, 
801, 0.144408, 
802, 0.144401, 
803, 0.144394, 
804, 0.144387, 
805, 0.144380, 
806, 0.144373, 
807, 0.144366, 
808, 0.144360, 
809, 0.144353, 
810, 0.144346, 
811, 0.144339, 
812, 0.144333, 
813, 0.144326, 
814, 0.144319, 
815, 0.144313, 
816, 0.144306, 
817, 0.144299, 
818, 0.144293, 
819, 0.144286, 
820, 0.144280, 
821, 0.144273, 
822, 0.144267, 
823, 0.144260, 
824, 0.144254, 
825, 0.144248, 
826, 0.144241, 
827, 0.144235, 
828, 0.144229, 
829, 0.144222, 
830, 0.144216, 
831, 0.144210, 
832, 0.144204, 
833, 0.144198, 
834, 0.144191, 
835, 0.144185, 
836, 0.144179, 
837, 0.144173, 
